#CODE;;ENGLISH;ENGLISH
b_viviers;;Vivièrs;
b_albalaromaine;;Alba-La-Romaine;
b_privas;;Privàs;
b_lecheylard;;Lo Chailar;
b_largentiere;;L'Argentièira;
b_joyeuse;;Juèsa;
b_agde;;Agde;
b_beziers;;Besièrs;
b_puisserguier;;Puègserguièr;
b_lodeve;;Lodeva;
b_minerve;;Menèrba;
b_pezenas;;Pesenàs;
########################################;;;
#Valois;;;
########################################;;;
b_paris;;Paris;
b_melun;;Melun;
b_stdenis;;Saint-Denis;
b_rambouillet;;Rambouillet;
b_senlis;;Senlis;
b_compiegne;;Compiègne;
b_beauvais;;Beauvais;
b_breteuil;;Breteuil;
b_clermont;;Clermont;
b_rethel;;Réthel;
b_grandpre;;Grandpré;
b_porcien;;Porcien;
b_rumigny;;Rumigny;
########################################;;;
#Orleans;;;
########################################;;;
b_sancerre;;Sancerre;
b_stbrisson;;Saint-Brisson;
b_gien;;Gien;
b_charenton;;Charenton;
########################################;;;
#Rheims;;;
########################################;;;
b_reims;;Reims;
b_chalons;;Châlons;
b_chatillon;;Châtillon;
########################################;;;
#Champagne;;;
########################################;;;
b_troyes;;Troyes;
b_romilly;;Romilly;
b_brienne;;Brienne;
b_clairvaux;;Clairvaux;
b_chacenay;;Chacenay;
b_rosnay;;Rosnay;
b_montargis;;Montargis;
b_sens;;Sens;
b_nemours;;Nemours;
b_chateaulandon;;Château-Landon;
b_nogentsurseine;;Nogent-Sur-Seine;
b_joigny;;Joigny;
b_montereau;;Montereau;
b_villeneuveleroi;;Villeneuve-Le-Roi;
b_noyers;;Noyers;
b_tonnerre;;Tonnerre;
b_saintflorentin;;Saint-Florentin;
b_chaource;;Chaource;
b_chablis;;Chablis;
b_ervy;;Ervy;
b_langres;;Langres;
b_chaumont;;Chaumont;
b_bourmont;;Bourmont;
b_chalindrey;;Chalindrey;
b_meaux;;Meaux;
b_provins;;Provins;
b_roucy;;Roucy;
b_chateauthierry;;Château-Thierry;
b_epernay;;Epernay;
b_vertus;;Vertus;
b_nogent;;Nogent;
b_montcornet;;Montcornet;
########################################;;;
#Anjou;;;
########################################;;;
b_nogentlerotrou;;Nogent-Le-Rotrou;
b_belleme;;Bellême;
b_authon;;Authon;
b_senonche;;Senonche;
########################################;;;
#Upperbrittany;;;
########################################;;;
b_nantes;;Nantes;
b_chateaubriant;;Châteaubriant;
b_redon;;Redon;
b_guerande;;Guérande;
b_clisson;;Clisson;
b_donges;;Donges;
b_la_roche-bernard;;La Roche-Bernard;
b_st_nazaire;;Saint-Nazaire;
b_monkontour;;Moncontour;
b_st_brieuc;;Saint-Brieuc;
b_paimpol;;Paimpol;
b_peran;;Peran;
b_loudeac;;Loudéac;
b_verdelet;;Verdelet;
b_chatelaudren;;Châtelaudren;
b_quintin;;Quintin;
b_rennes;;Rennes;
b_fougeres;;Fougères;
b_st_michel;;Saint-Michel;
b_st_malo;;Saint-Malo;
b_dol;;Dol;
b_dinan;;Dinan;
b_st_meen;;Saint-Méen;
b_porhoet;;Porhoët;
########################################;;;
#Lowerbrittany;;;
########################################;;;
b_vannes;;Vannes;
b_josselin;;Josselin;
b_st_gildas;;Saint-Gildas;
b_locmine;;Locminé;
b_hennebont;;Hennebont;
b_pontivy;;Pontivy;
b_auray;;Auray;
b_ploermel;;Ploermel;
b_quimper;;Quimper;
b_carhaix;;Carhaix;
b_quimperle;;Quimperlé;
b_landevennec;;Landévennec;
b_corlay;;Corlay;
b_huelgoat;;Huelgoat;
b_langonnet;;Langonnet;
b_lezergue;;Lezergue;
b_brest;;Brest;
b_guingamp;;Guingamp;
b_st_pol_de_leon;;Saint-Pol-de-Léon;
b_treguier;;Tréguier;
b_morlaix;;Montroulez;
b_roscoff;;Roscoff;
b_plougonven;;Plougonven;
b_plourivo;;Plourivo;
########################################;;;
#Normandy;;;
########################################;;;
b_Regneville;;Regnéville;
b_valognes;;Valognes;
b_bricquebec;;Brichebot;
b_lespieux;;Podiis;
b_montebourg;;Montebourg;
b_pirou;;Pirou;
b_saintsauveurlevicomte;;Saint-Sauveur;
b_abbayeauxhommes;;Abbaye-aux-Hommes;
b_abbayeauxdames;;Abbaye-aux-Dames;
b_saintlo;;Saint-Lô;
b_creully;;Creull;
b_vire;;Vire;
b_asnelles;;Asnelles;
b_clecy;;Clécy;
b_courcy;;Courcy;
b_cahagnes;;Chaiines;
b_cairon;;Karon;
b_rots;;Rots;
b_saintmartindemondaye;;Saint-Martin de Mondaye;
b_beaumontlerichard;;Château de Beaumont-le-Richard;
b_donjondechambois;;Chambois;
b_tourdesarchives;;Vernon;
b_conchesenouches;;Conches-en-Ouches;
b_chateaudestourelles;;Château des Tourelles;
b_pontleveque;;Pont-l’Évêque;
b_neauflessaintmartin;;Neaufles;
b_chateausurepte;;Château-sur-Epte;
b_chateaugaillard;;Château Gaillard;
b_vandrimare;;Vandrimare;
b_moulineaux;;Moulineaux;
b_tancarvilla;;Tancarvilla;
b_saintgeorgesdannebecq;;Anslebec;
b_carrouges;;Carrouges;
b_briouze;;Braiosa;
b_tinchebray;;Tinchebray;
b_flers;;flers;
b_brecey;;Brécey;
b_abbayedelonlay;;Abbaye de Lonlay;
b_percy;;Perci;
b_granville;;Roque de Lihou;
b_pontorson;;Pontorson;
########################################;;;
#Orleans;;;
########################################;;;
b_dreux;;Dreux;
b_houdan;;Houdan;
b_montfortlamaury;;Montfort;
b_maitenon;;Meistenon;
b_treon;;Tréon;
b_brezolles;;Brezolles;
b_sours;;Sours;
b_dammarieleslys;;Dammarie;
b_auneau;;Auneau;
########################################;;;
#Valois;;;
########################################;;;
b_chevreuse;;Chevreuse;
b_maurepas;;Malrepast;
b_beynes;;Beynes;
b_etampes;;Étampes;
b_montlhery;;Montlhéry;
b_nesle;;Nesle;
b_vigny;;Vigny;
b_magnyenvexin;;Magny;
b_fontenay;;Fontenay;
b_liancourt;;Liancourt;
b_creil;;Creil;
b_tracylemont;;Trapiacus;
b_senliscastle;;Château de Senlis;
b_marlesaisnes;;Marle;
########################################;;;
#brittany;;;
########################################;;;
b_liffre;;Liffré;
b_vitre;;Gwitreg;
b_guichen;;Gwizien;
b_combourgbrittany;;Komborn;
b_cancale;;Konkaven;
b_plancoet;;Plangoed;
b_mauron;;Maoron;
b_gael;;Gwazel;
########################################;;;
#Arras;;;
########################################;;;
b_saintriquier;;Saint-Riquier;
b_abbeville;;Abbeville;
b_crecyenponthieu;;Crécy;
b_lecrotoy;;Crotoy;
b_frevent;;L'Abbaye de Cercamps;
b_heuchin;;Heuchin;
b_auxilechateau;;Auxi-le-Château;
b_auchyleshesdin;;Auchy;
b_hardelot;;Saint-Férieux;
b_etaples;;Étaples;
b_wissant;;Wissant;
b_desvres;;Desvres;
b_abbeydeachin;;Saint-Sauveur d'Anchin;
b_loos;;Lohes;
b_montmonrency;;Château de Montmonrency;
b_olhain;;Olhain;
b_saintvaast;;Saint-Vaast;
########################################;;;
#Flanders;;;
########################################;;;
b_assenede;;Assenede;
b_moerkerke;;Moerkerke;
b_gravensteencastle;;Gravensteen;
b_herzele;;Herzele;
b_saintbavo;;Sint-Baafs;
b_douai;;Dowaai;
b_cysoing;;Sint-Calixte;
b_orchies;;Orchies;
b_saintmartin;;Sint-Martin;
b_mouscron;;Moeskroen;
b_wattignies;;Watteniis;
b_fachesthumesnil;;Faches;
b_lille;;Rijsel;
########################################;;;
#Alencon;;;
########################################;;;
b_longnyauperche;;Longny;
########################################;;;
#Holstein;;;
########################################;;;
b_heide;;Heide;
########################################;;;
#Brandenburg;;;
########################################;;;
b_pritzwalk;;Pritzwalk;
########################################;;;
#Braunschewig-Lüneburg;;;
########################################;;;
b_grabowdannenberg;;Grabow;
b_domitzdannenberg;;Dömitz;
#########################################;;;
#Aosta;;;
#########################################;;;
b_clyaosta;;Cly;
########################################;;;
#Frisia and and Oldenburg;;;
########################################;;;
b_siebethsburg;;Siebethsburg;
b_schortens;;Schortens;
b_westerstede;;Westerstede;
b_wiefelstede;;Wiefelstede;
########################################;;;
#Wales;;;
########################################;;;
b_aberlleiniog;;Aberlleiniog;
b_beaymaris;;Beaumaris;
########################################;;;
#Orleans;;;
########################################;;;
b_courtenay;;Courtenay;
########################################;;;
#Rethel;;;
########################################;;;
b_signylabbeye;;Signy;
b_attignyardennes;;Attigny;
b_doumely;;Doumely;
b_sedan;;Sedan;
b_buzancy;;Buzancy;
b_mezieres;;Mézières;
########################################;;;
#Champagne;;;
########################################;;;
b_louvois;;Louvois;
b_montmort;;Montmort;
b_montmirail;;Montmirail;
b_vitry;;Vitry;
########################################;;;
#Blois;;;
########################################;;;
b_meung;;Meung;
b_bourgmoyen;;Bourgmoyen;
########################################;;;
#Touluse;;;
########################################;;;
b_casseneuil;;Casseneuil;
b_abbayedeysses;;Abbaye d'Eysses;
b_mondenard;;Mondenard;
b_morlhorn;;Morlhorn;
b_saintantonin;;Sant Antonin;
########################################;;;
#Gascogne;;;
########################################;;;
b_lourdes;;Lourde;
b_vicenbigorre;;Vic;
########################################;;;
#Sahara;;;
########################################;;;
b_oasis965;;In Salah;
b_oasis966;;Ghadamès;
b_oasis967;;Tekkeda;
b_oasis968;;Agadez;
b_oasis969;;Ghat;
b_oasis970;;Bilma;
b_oasis971;;Gasga;
b_oasis972;;El Fasher;
b_oasis973;;Dongola;
b_oasis974;;Roufra;
b_oasis975;;Awlil;
########################################;;;
#Antiochia;;;
########################################;;;
b_balatanos;;Balatanos;
b_sarmada;;Sarmada;
b_stdanielsyria;;Breij;
b_hisnaddair;;Hisn ad-Dair;
b_saone;;Saône;
b_latakiah;;Laodicia;
b_gibellum;;Gibellum;
b_antiocheia;;Antiochia;
b_darbsak;;Trapesac;
b_baghras;;Gastun;
b_harenc;;Harenc;
b_artasium;;Artasium;
b_harimantiochia;;Harim;
b_zerdana;;Zerdana;
b_famia;;Apamea;
b_sarmeniasyria;;Sarmenia;
b_albarasyria;;Albara;
b_corice;;Corice;
b_killiz;;Killiz;
b_bourzeycastle;;Berzieh;
########################################;;;
#Tripoli;;;
########################################;;;
b_alkahf;;Al Kahf;
b_zweitina;;Meshtaye;
b_msheilfort;;Puy du Connétable;
b_besmedin;;Besmedin;
b_nephin;;Nephin;
b_boutron;;Botron;
b_syrtripoli;;Tripoli;
b_gibelet;;Gibelet;
b_archa;;Archis;
b_tortosa;;Tortosa;
b_maraclea;;Maraclée;
b_valania;;Valenia;
b_alkhawabi;;Al Khawabi;
b_ruad;;Ruad;
b_margat;;Margat;
b_citdaelofsaintgilles;;Château de Saint-Gilles;
b_citadeloftripoli;;Qala'at Tarablos;
b_chastelrouge;;Chastel Rouge;
b_gibeletcastle;;Château de Gibelet;
b_amiountripoli;;Amioun;
b_alqadamus;;Al-Qadamus;
b_raphania;;Raphania;
b_krakdeschevaliers;;Le Crat;
########################################;;;
#Cilicia;;;
########################################;;;
b_alharuniya;;Haruniye;
b_yilankale;;Yilankale;
b_cardakcastle;;Çardak;
b_savrandacastle;;Savranda;
b_lamproncilicia;;Lampron;
b_toprakkale;;Toprakkale;
b_karscilicia;;Kars;
b_bardzerberi;;Bardzerberi;
b_hajin;;Hajin;
b_alhadat;;Al Hadat;
########################################;;;
#Seleukia;;;
########################################;;;
b_mokhbud;;Mokhbud;
b_alallman;;Alallman;
b_mut;;Mut;
b_karkara;;Karkara;
b_seguik;;Seguik;
b_antiochiamikra;;Antiochia Mikra;
b_mamure;;Mamure;
b_selinus;;Selinos;
########################################;;;
#Edessa;;;
########################################;;;
b_kaisun;;Cressum;
b_behetselin;;Behetselin;
b_carbanum;;Carbanum;
b_hartanedessa;;Hartan;
b_karkaron;;Karkaron;
b_trihalet;;Trihalet;
########################################;;;
#Syrian desert;;;
########################################;;;
b_qasralhayralgharbi;;Qasr al-Hayr al-Gharbi;
b_qasralhayralsharqi;;Qasr al-Hayr al-Sharqi;
b_alsukhnah;;Al-Sukhnah;
########################################;;;
#Amida and Maridin;;;
########################################;;;
b_akcakale;;Akçakale;
b_ceylanpinar;;Ceylanpinar;
b_maridin;;Maridin;
b_nasibin;;Nasibin;
b_dunaysir;;Dunaysir;
b_alsywaydaturkey;;Al-Suwayda;
b_tallbasma;;Tall Basmaa;
########################################;;;
#Ar-Raqqa(former asas);;;
########################################;;;
b_rakka;;ar-Raqqah;
b_resafa;;Resafa;
b_bizunasyria;;Bizuna;
b_zarzakka;;Mar Zakka;
b_ar-rafiqa;;ar-Rafiqah;
b_qalatjabar;;Qal'at Ja'bar;
b_tallmazwan;;Tall Mazwan;
########################################;;;
#Damascus;;;
########################################;;;
b_kharana;;Qasr Kharana;
b_amrah;;Qasr Amra;
b_tuba;;Qasr Tuba;
b_mshatta;;Qasr Mshatta;
b_azraq;;Azraq;
b_mallahsyria;;Mallah;
b_jebalalqala;;Jebal Al Qal'a;
b_rasbaalek;;Deir Saidat ar-Ras;
b_fakiha;;Al-Fakiha;
b_deirelahmar;;Deir El Ahmar;
b_nimrodcastle;;Qala'at al-Subeiba;
b_alzabadani;;Al-Zabadani;
b_citadelofdamascus;;Qal'at Dimašq;
b_damascus;;Dimašq;
b_saidnaya;;Saidnaya;
b_marsarkismoenstary;;Mar Sarkis;
b_martalqamonestary;;Mar Talqa;
b_alkiswah;;Al Kiswah;
b_jaramana;;Jaramana;
b_kafrbatna;;Kafr Batna;
b_darayya;;Da'iyyah;
b_aldumay;;Dumayr;
b_nawasyria;;Nawaa;
b_adrasyria;;Adriaat;
b_izrasyria;;Izra;
b_hasbaya;;Hasbayyaa;
########################################;;;
#Hims;;;
########################################;;;
b_shmemiscastle;;Qala'at al-Shmami;
b_fakhraldinalmaani;;Fakhr-al-Din al-Ma'ani;
b_baalshamin;;Baalshamin;
b_homs;;Hims;
b_sadad;;Sadad;
b_monasteryofsaintmosestheabyssinian;;Deir Mar Musa al-Habash;
b_alnabk;;Al-Nabk;
b_citadelofhoms;;Qala'at al-Hims;
b_qusayr;;Al-Qusayr;
########################################;;;
#Aleppo;;;
########################################;;;
b_aleppocastle;;Qala'at al-Halab;
b_aleppo;;Halab;
b_sarmin;;Sarmin;
b_qinnasrin;;Qinnasrin;
b_alsafira;;Asfirah;
b_khanasir;;Anasartha;
b_buzaa;;Buzaa;
b_qalatnajm;;Qal'at Najm;
b_balissyria;;Balis;
b_rafaniyya;;Rafaniyya;
b_barinsyria;;Barin;
b_kafr_tab;;Kafr-Tab;
b_zardana;;Zardana;
########################################;;;
#Sebastia;;;
########################################;;;
b_sebastia;;Sebastia;
b_dazimon;;Dazimon;
b_tephrice;;Tephrike;
########################################;;;
#Slesvig;;;
########################################;;;
b_hedeby;;Hedeby;
########################################;;;
#Poitou;;;
########################################;;;
b_chatelaillon;;Castrym Allionis;
b_larochelle;;La Rochelle;
b_surgeres;;Surgères;
b_maransaunis;;Marans;
b_fourasaunis;;Fouras;
b_godsgrace;;Grâce-Dieu;
b_vauclaircastle;;Château Vauclair;
########################################;;;
#Carinthia;;;
########################################;;;
b_solkan;;Solkan;
########################################;;;
#Mixed stuff;;;
########################################;;;
b_aargau;;Aarau;
b_prizren;;Prizren;
b_decani;;Péc;
b_djakovica;;Lipljan;
b_polog;;Deževo;
b_sokobanja;;Branicevo;
b_knjazuvac;;Kucevo;
b_kragujevac;;Brezova;
b_smederevo;;Kalemegdan;
b_kufstein;;Ottensheim;
b_kitzbuhel;;Garsten;
b_schwaz;;Wels;
b_jenbach;;Aschach;
b_fugen;;Kremmünster;
b_trepca;;Ras;
b_maglizh;;Boruy;
b_itzehoe;;Eselsfleth;
b_mons;;Bergen;
########################################;;;
#Danish;;;
########################################;;;
b_aarhus;;Ãros;
b_roskilde;;Roskeldæ;
b_slesvig;;Sliestrop;
b_aalborg;;Aleburgh;
b_randers;;Randãros;
b_skive;;Skifa;
b_kolding;;Kaldyng;
b_ribe;;Ripæ;
b_haderslev;;Hathærslef;
b_flensborg;;Flænsburgh;
b_sonderborg;;Syndræburgh;
b_tonder;;Tundær;
b_aabenraa;;Opnør;
b_skagen;;Skanæ;
b_ringkobing;;Rindkøpf;
b_kobenhavn;;Hafn;
b_naestved;;Næsveth;
b_slagelse;;Slauløsæ;
b_vordingborg;;Vorthingburgh;
b_ringsted;;Ryngstath;
b_kalundborg;;Kalundæburgh;
b_svendborg;;Swineburgh;
b_odense;;Othæns;
b_faaborg;;Foburgh;
b_assens;;Asum;
b_middelfart;;Mæthælfar;
b_nyborg;;Nyburgh;
b_kerteminde;;Kirtimynnæ;
b_bogense;;Bokæ;
b_ronne;;Rothnæ;
b_viborg;;Vibiærgh;
b_varberg;;Varbjerg;
b_horsens;;Horsnæs;
########################################;;;
#Jordan;;;
########################################;;;
b_qasr_al_hallabat;;Qasr Al-Hallabat;
########################################;;;
#Iberian;;;
########################################;;;
b_burgos;;Burgos;
b_mirandadeebro;;Miranda de Ebro;
b_onya;;Oña;
b_lara;;Lara;
b_castrojeriz;;Castrojeriz;
b_arandadeduero;;Aranda de Duero;
b_frias;;Frías;
b_silos;;Silos;
b_penyafiel;;Peñafiel;
b_valladolid;;Valladolid;
b_hornija;;Hornija;
b_medinaderioseco;;Medina de Rioseco;
b_uruenya;;Urueña;
b_soria;;Soria;
b_osma;;Osma;
b_medinaceli;;Medinaceli;
b_gormaz;;Gormaz;
b_almazan;;Almazán;
b_huerta;;Huerta;
b_santillanadelmar;;Santillana del Mar;
b_liebana;;Liebana;
b_santander;;Santander;
b_castrourdiales;;Castro Urdiales;
b_laredo;;Laredo;
b_sanvicentedelabarquera;;San Vicente de la Barquera;
b_santonya;;Santoña;
b_carrion;;Carrión;
b_palencia;;Palencia;
b_duenyas;;Dueñas;
b_saldanya;;Saldaña;
b_aguilardecampoo;;Aguilar de Campoo;
b_astudillo;;Astudillo;
b_segovia;;Segovia;
b_sepulveda;;Sepúlveda;
b_sacramenia;;Sacramenia;
b_cuellar;;Cuéllar;
b_villacastin;;Villacastín;
b_parraces;;Parraces;
b_avila;;Ávila;
b_arevalo;;Arévalo;
b_valdeiglesias;;Valdeiglesias;
b_valdecorneja;;Valdecorneja;
b_piedrahita;;Piedrahita;
b_bonilla;;Bonilla;
b_portillo;;Portillo;
b_medinadelcampo;;Medina del Campo;
b_tordesillas;;Tordesillas;
b_najera;;Nájera;
b_haro;;Haro;
b_santodomingodelacalzada;;Santo Domingo de la Calzada;
b_anguiano;;Anguiano;
b_san_millan;;San Millán;
b_logronyo;;Logroño;
b_alfaro;;Alfaro;
b_calahorra;;Calahorra;
b_arnedo;;Arnedo;
b_pamplona;;Pamplona;
b_tafalla;;Tafalla;
b_leyre;;Leyre;
b_roncesvalles;;Roncesvalles;
b_olite;;Olite;
b_sanguesa;;Sangüesa;
b_estella;;Estella;
b_arteaga;;Arteaga;
b_sestao;;Sestao;
b_guernica;;Guernica;
b_bilbao;;Bilbao;
b_portugalete;;Portugalete;
b_arrigorriaga;;Arrigorriaga;
b_santa_cruz_de_campezo;;Santa Cruz de Campezo;
b_iruna_de_oca;;Iruña de Oca;
b_vitoria;;Vitoria;
b_laguardia;;Laguardia;
b_irun;;Irún;
b_eibar;;Eibar;
b_sansebastian;;San Sebastián;
b_tolosa;;Tolosa;
b_ordicia;;Ordicia;
b_onyate;;Oñate;
b_tudela;;Tudela;
b_cascante;;Cascante;
b_carcastillo;;Carcastillo;
b_valtierra;;Valtierra;
b_santiago;;Santiago;
b_pontevedra;;Pontevedra;
b_tuy;;Tuy;
b_vigo;;Vigo;
b_vilagarcia;;Vilagarcía;
b_padron;;Padrón;
b_corunya;;Coruña;
b_betanzos;;Betanzos;
b_cambre;;Cambre;
b_ferrol;;Ferrol;
b_lugo;;Lugo;
b_villalba;;Villalba;
b_mondonedo;;Mondoñedo;
b_sarria;;Sarria;
b_ribadeo;;Ribadeo;
b_ocebreiro;;O Cebreiro;
b_monforte_de_lemos;;Monforte de Lemos;
b_ourense;;Ourense;
b_ribadavia;;Ribadavía;
b_allariz;;Allariz;
b_valdeorras;;Valdeorras;
b_santoestevo;;Santo Estevo;
b_leon;;León;
b_sahagun;;Sahagún;
b_mansilladelasmulas;;Mansilla de las Mulas;
b_luna;;Luna;
b_coyanza;;Coyanza;
b_puentedeorbigo;;Puente de Órbigo;
b_cistierna;;Cistierna;
b_zamora;;Zamora;
b_tabara;;Tábara;
b_sanabria;;Sanabria;
b_albadealiste;;Alba de Aliste;
b_fermoselle;;Fermoselle;
b_castanyeda;;Castañeda;
b_oviedo;;Oviedo;
b_gijon;;Gijón;
b_cangasdeonis;;Cangas de Onís;
b_quiros;;Quirós;
b_norena;;Noreña;
b_aviles;;Avilés;
b_santamariadelnaranco;;Santa María del Naranco;
b_ulver;;Ulver;
b_astorga;;Astorga;
b_villafrancadelbierzo;;Villafranca del Bierzo;
b_ponferrada;;Ponferrada;
b_villablino;;Villablino;
b_carracedo;;Carracedo;
b_benavente;;Benavente de Lemos;
b_toro;;Toro;
b_villalpando;;Villalpando;
b_fuentesauco;;Fuentesauco;
b_salamanca;;Salamanca;
b_bejar;;Béjar;
b_guijuelo;;Guijuelo;
b_albadetormes;;Alba de Tormes;
b_penyaranda;;Peñaranda;
b_lapenya;;La Peña;
b_plasencia;;Plasencia;
b_jaraizdelavera;;Jaraiz de la Vera;
b_coria;;Coria;
b_oropesa;;Oropesa;
b_navalmoraldelamata;;Navalmoral de la Mata;
b_hervas;;Hervas;
b_ciudadrodrigo;;Ciudad Rodrigo;
b_ledesma;;Ledesma;
b_sanctispiritus;;Sancti Spiritus;
b_jaca;;Jaca;
b_borau;;Borau;
b_canfranc;;Canfranc;
b_anso;;Ansó;
b_ainsa;;Aínsa;
b_boltanya;;Boltaña;
b_san_victorian;;San Victorián;
b_las_bellostas;;Las Bellostas;
b_benabarre;;Benabarre;
b_graus;;Graus;
b_benasque;;Benasque;
b_laguarres;;Laguarres;
b_zaragoza;;Zaragoza;
b_alagon;;Alagón;
b_veruela;;Veruela;
b_borja;;Borja;
b_ejea_de_los_caballeros;;Ejea de los Caballeros;
b_tarazona;;Tarazona;
b_calatayud;;Calatayud;
b_alhamadearagon;;Alhama de Aragón;
b_piedra;;Piedra;
b_nuevalos;;Nuévalos;
b_daroca;;Daroca;
b_munebrega;;Munebrega;
b_calmarza;;Calmarza;
b_cimballa;;Cimballa;
b_huesca;;Huesca;
b_almudevar;;Almudévar;
b_barbastro;;Barbastro;
b_loarre;;Loarre;
b_ayerbe;;Ayerbe;
b_alquezar;;Alquézar;
b_barcelona;;Barcelona;
b_manresa;;Manresa;
b_vich;;Vich;
b_osona;;Osona;
b_cardona;;Cardona;
b_sant_cugat;;Sant Cugat;
b_montcada;;Montcada;
b_penedes;;Penedés;
b_solsona;;Solsona;
b_castellciutat;;Castellciutat;
b_laseudurgell;;La Seu d'Urgell;
b_balaguer;;Balaguer;
b_pallars;;Pallars;
b_ager;;Àger;
b_gerri;;Gerri;
b_camarassa;;Camarassa;
b_castellrossello;;Castell Rosselló;
b_elna;;Elna;
b_perpinya;;Perpinyà;
b_cerdanya;;Cerdanya;
b_vallespir;;Vallespir;
b_capcir;;Capcir;
b_fenolleda;;Fenolleda;
b_banyuls;;Banyuls;
b_cuixa;;Cuixa;
b_castellodempuries;;Castelló D'Empúries;
b_santperederoda;;Sant Pere de Roda;
b_torroellademontgri;;Torroella de Montgrí;
b_peralada;;Peralada;
b_verges;;Verges;
b_quermanco;;Quermanco;
b_cabrera;;Cabrera;
b_girona;;Girona;
b_la_bisbal;;La Bisbal;
b_besalu;;Besalú;
b_bas;;Bas;
b_ripoll;;Ripoll;
b_figueres;;Figueres;
b_mataplana;;Mataplana;
b_aitona;;Aitona;
b_lleida;;Lleida;
b_cervera;;Cervera;
b_bell_lloch;;Bell Lloch;
b_prades;;Prades;
b_granyena;;Granyera;
b_tarragona;;Tarragona;
b_spantortosa;;Tortosa;
b_reus;;Reus;
b_entenca;;Entença;
b_montblanch;;Montblanch;
b_poblet;;Poblet;
b_miravet;;Miravet;
b_amposta;;Amposta;
b_mora_de_rubielos;;Mora de Rubielos;
b_teruel;;Teruel;
b_hijar;;Híjar;
b_utrillas;;Utrillas;
b_calamocha;;Calamocha;
b_montalban;;Montalbán;
b_tramacastilla;;Tramacastilla;
b_albarracin;;Albarracín;
b_bronchales;;Bronchales;
b_monreal_del_campo;;Monreal del Campo;
b_jabaloyas;;Jabaloyas;
b_calomarde;;Calomarde;
b_caspe;;Caspe;
b_chiprana;;Chiprana;
b_fabara;;Fabara;
b_alcanyiz;;Alcañiz;
b_calanda;;Calanda;
b_lisboa;;Lisboa;
b_sintra;;Sintra;
b_mafra;;Mafra;
b_alenquer;;Alenquer;
b_lourinha;;Lourinha;
b_vila_franca_de_xira;;Vila Franca de Xira;
b_torres_vedras;;Torres Vedras;
b_cascais;;Cascais;
b_cadaval;;Cadaval;
b_azambuja;;Azambuja;
b_castelobranco;;Castelo Branco;
b_covilha;;Covilha;
b_belmonte;;Belmonte;
b_oleiros;;Oleiros;
b_idanha_a_nova;;Idanha a Nova;
b_penamacor;;Penamacor;
b_proenca_a_nova;;Proença a Nova;
b_vila_velha_de_rodao;;Vila Velha de Rodao;
