#CODE                                 ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,x;;;;
#Bohemia,,,,,,,,,,,,,,;;;;
c_trapezous_adj_turkmen               ;        ;Trabzunian;;
c_trapezous_adj_turkish               ;        ;Trabzunian;;
c_trapezous_adj_armenian              ;        ;Trapizonian;;
c_trapezous_adj_georgian              ;        ;T'rap'izonian;;
c_chaldea_adj_oghuz                   ;Giresun ;Giresunian;;
c_chaldea_adj_turkmen                 ;Giresun ;Giresunian;;
c_chaldea_adj_turkish                 ;Giresun ;Giresunian;;
##,Armeniakon,,,,,,,,,,,,,;;;;
c_amasia_adj                          ;Amasya  ;Amaseian;;
c_amasia_adj_oghuz                    ;        ;Amâsiyyan;;
c_amasia_adj_turkmen                  ;        ;Amâsiyyan;;
c_amasia_adj_turkish                  ;        ;Amâsiyyan;;
c_amasia_adj_frankish                 ;        ;Amaséan;;
c_amasia_adj_norman                   ;        ;Amaséan;;
c_amisos_adj_oghuz                    ;Canik   ;Canikan;;
c_amisos_adj_turkmen                  ;Canik   ;Canikan;;
c_amisos_adj_turkish                  ;Canik   ;Canikan;;
c_sinope_adj_oghuz                    ;        ;Sinobian;;
c_sinope_adj_turkmen                  ;        ;Sinobian;;
c_sinope_adj_turkish                  ;        ;Sinobian;;
c_eukhaita_adj                        ;        ;Euchaitan;;
c_eukhaita_adj_oghuz                  ;        ;Çorumian;;
c_eukhaita_adj_turkmen                ;        ;Çorumian;;
c_eukhaita_adj_turkish                ;        ;Çorumian;;
##,Cilicia Pedias,,,,,,,,,,,,,;;;;
c_tarsos_adj_oghuz                    ;        ;Tarsian;;
c_tarsos_adj_turkmen                  ;        ;Tarsian;;
c_tarsos_adj_turkish                  ;        ;Tarsian;;
c_tarsos_adj_frankish                 ;        ;Tarsian;;
c_tarsos_adj_norman                   ;        ;Tarsian;;
c_tarsos_adj_armenian                 ;        ;Darsian;;
c_adana_adj_oghuz                     ;        ;Atanân;;
c_adana_adj_turkmen                   ;        ;Atanân;;
c_adana_adj_turkish                   ;        ;Atanân;;
c_sis_adj                             ;Kozan   ;Sisian;;
c_sis_adj_oghuz                       ;        ;Kozanian;;
c_sis_adj_turkmen                     ;        ;Kozanian;;
c_sis_adj_turkish                     ;        ;Kozanian;;
c_sis_adj_frankish                    ;        ;Sisan;;
c_sis_adj_norman                      ;        ;Sisan;;
c_sis_adj_armenian                    ;        ;Sisan;;
c_sis_adj_bedouin_arabic              ;        ;Sisiyan;;
c_sis_adj_maghreb_arabic              ;        ;Sisiyan;;
c_sis_adj_levantine_arabic            ;        ;Sisiyan;;
c_sis_adj_egyptian_arabic             ;        ;Sisiyan;;
c_sis_adj_andalusian_arabic           ;        ;Sisiyan;;
c_teluch_adj_oghuz                    ;        ;Marasian;;
c_teluch_adj_turkmen                  ;        ;Marasian;;
c_teluch_adj_turkish                  ;        ;Marasian;;
c_teluch_adj_frankish                 ;        ;Mariscan;;
c_teluch_adj_norman                   ;        ;Mariscan;;
c_teluch_adj_armenian                 ;        ;Marašian;;
c_teluch_adj_bedouin_arabic           ;        ;Mar'ashan;;
c_teluch_adj_maghreb_arabic           ;        ;Mar'ashan;;
c_teluch_adj_levantine_arabic         ;        ;Mar'ashan;;
c_teluch_adj_egyptian_arabic          ;        ;Mar'ashan;;
c_teluch_adj_andalusian_arabic        ;        ;Mar'ashan;;
c_alexandretta_adj                    ;Iskenderun;Alexandrouan;;Alexandrettan
c_alexandretta_adj_oghuz              ;        ;Iskenderian;;
c_alexandretta_adj_turkmen            ;        ;Iskenderian;;
c_alexandretta_adj_turkish            ;        ;Iskenderian;;
c_alexandretta_adj_frankish           ;        ;Alexandrettan;;
c_alexandretta_adj_norman             ;        ;Alexandrettan;;
c_alexandretta_adj_armenian           ;        ;Aleksandrettan;;
c_alexandretta_adj_bedouin_arabic     ;        ;Iskandarian;;
c_alexandretta_adj_maghreb_arabic     ;        ;Iskandarian;;
c_alexandretta_adj_levantine_arabic   ;        ;Iskandarian;;
c_alexandretta_adj_egyptian_arabic    ;        ;Iskandarian;;
c_alexandretta_adj_andalusian_arabic  ;        ;Iskandarian;;
c_alexandretta_adj_sicilian_arabic    ;        ;Iskandarian;;
c_alexandretta_adj_sanhaja            ;        ;Iskandarian;;
c_alexandretta_adj_tagelmust          ;        ;Iskandarian;;
c_alexandretta_adj_tuareg             ;        ;Iskandarian;;
c_alexandretta_adj_masmuda            ;        ;Iskandarian;;
c_alexandretta_adj_zanata             ;        ;Iskandarian;;
##,Seleukeia,,,,,,,,,,,,,;;;;
c_seleukeia_adj_oghuz                 ;        ;Silifkian;;
c_seleukeia_adj_turkmen               ;        ;Silifkian;;
c_seleukeia_adj_turkish               ;        ;Silifkian;;
c_seleukeia_adj_frankish              ;        ;Sélephan;;
c_seleukeia_adj_norman                ;        ;Sélephan;;
c_seleukeia_adj_armenian              ;        ;Selewkian;;
c_anamur_adj                          ;Anemurium;Anemourian;;
c_anamur_adj_oghuz                    ;Anamur  ;Anamurian;;
c_anamur_adj_turkmen                  ;Anamur  ;Anamurian;;
c_anamur_adj_turkish                  ;Anamur  ;Anamurian;;
c_anamur_adj_frankish                 ;        ;Stallimurian;;
c_anamur_adj_norman                   ;        ;Stallimurian;;
c_anamur_adj_armenian                 ;        ;Stalemuran;;
c_anamur_adj_bedouin_arabic           ;Mamure  ;Ma'muriyan;;
c_anamur_adj_maghreb_arabic           ;Mamure  ;Ma'muriyan;;
c_anamur_adj_levantine_arabic         ;Mamure  ;Ma'muriyan;;
c_anamur_adj_egyptian_arabic          ;Mamure  ;Ma'muriyan;;
c_anamur_adj_andalusian_arabic        ;Mamure  ;Ma'muriyan;;
c_anamur_adj_sicilian_arabic          ;Mamure  ;Ma'muriyan;;
#Holyland,,,,,,,,,,,,,,;;;;
##,Jerusalem,,,,,,,,,,,,,;;;;
c_jerusalem_adj_bedouin_arabic        ;        ;Qudsian;;
c_jerusalem_adj_maghreb_arabic        ;        ;Qudsian;;
c_jerusalem_adj_levantine_arabic      ;        ;Qudsian;;
c_jerusalem_adj_egyptian_arabic       ;        ;Qudsian;;
c_jerusalem_adj_andalusian_arabic     ;        ;Qudsian;;
c_jerusalem_adj_sicilian_arabic       ;        ;Qudsian;;
c_jerusalem_adj_sanhaja               ;        ;Qudsian;;
c_jerusalem_adj_tagelmust             ;        ;Qudsian;;
c_jerusalem_adj_tuareg                ;        ;Qudsian;;
c_jerusalem_adj_masmuda               ;        ;Qudsian;;
c_jerusalem_adj_zanata                ;        ;Qudsian;;
c_jerusalem_adj_greek                 ;        ;Hierosolyman;;
c_jerusalem_adj_oghuz                 ;        ;Küdüsi;;
c_jerusalem_adj_turkmen               ;        ;Küdüsi;;
c_jerusalem_adj_turkish               ;        ;Küdüsi;;
c_beersheb_adj_greek                  ;Nablus  ;Neapolitan;;
c_beersheb_adj_bedouin_arabic         ;Nablus  ;Nablusi;;
c_beersheb_adj_maghreb_arabic         ;Nablus  ;Nablusi;;
c_beersheb_adj_levantine_arabic       ;Nablus  ;Nablusi;;
c_beersheb_adj_egyptian_arabic        ;Nablus  ;Nablusi;;
c_beersheb_adj_andalusian_arabic      ;Nablus  ;Nablusi;;
c_beersheb_adj_sicilian_arabic        ;Nablus  ;Nablusi;;
c_beersheb_adj_sanhaja                ;Nablus  ;Nablusi;;
c_beersheb_adj_tagelmust              ;Nablus  ;Nablusi;;
c_beersheb_adj_tuareg                 ;Nablus  ;Nablusi;;
c_beersheb_adj_masmuda                ;Nablus  ;Nablusi;;
c_beersheb_adj_zanata                 ;Nablus  ;Nablusi;;
c_caesarea_adj                        ;Caesarean;Caesarean;;
c_caesarea_adj_greek                  ;        ;Kaisáreian;;
c_hebron_adj_greek                    ;        ;Hebrónan;;
c_hebron_adj_bedouin_arabic           ;        ;Khailan;;
c_hebron_adj_maghreb_arabic           ;        ;Khailan;;
c_hebron_adj_levantine_arabic         ;        ;Khailan;;
c_hebron_adj_egyptian_arabic          ;        ;Khailan;;
c_hebron_adj_andalusian_arabic        ;        ;Khailan;;
c_hebron_adj_sicilian_arabic          ;        ;Khailan;;
c_hebron_adj_sanhaja                  ;        ;Khailan;;
c_hebron_adj_tagelmust                ;        ;Khailan;;
c_hebron_adj_tuareg                   ;        ;Khailan;;
c_hebron_adj_masmuda                  ;        ;Khailan;;
c_hebron_adj_zanata                   ;        ;Khailan;;
##,Acre,,,,,,,,,,,,,;;;;
c_acre_adj_greek                      ;        ;Ptolemaian;;
c_acre_adj_bedouin_arabic             ;        ;Akkan;;
c_acre_adj_maghreb_arabic             ;        ;Akkan;;
c_acre_adj_levantine_arabic           ;        ;Akkan;;
c_acre_adj_egyptian_arabic            ;        ;Akkan;;
c_acre_adj_andalusian_arabic          ;        ;Akkan;;
c_acre_adj_sicilian_arabic            ;        ;Akkan;;
c_acre_adj_sanhaja                    ;        ;Akkan;;
c_acre_adj_tagelmust                  ;        ;Akkan;;
c_acre_adj_tuareg                     ;        ;Akkan;;
c_acre_adj_masmuda                    ;        ;Akkan;;
c_acre_adj_zanata                     ;        ;Akkan;;
c_tyrus_adj                           ;Sidonian;Sidonian;;Tyrusian
c_tyrus_adj_bedouin_arabic            ;        ;Saydan;;
c_tyrus_adj_maghreb_arabic            ;        ;Saydan;;
c_tyrus_adj_levantine_arabic          ;        ;Saydan;;
c_tyrus_adj_egyptian_arabic           ;        ;Saydan;;
c_tyrus_adj_andalusian_arabic         ;        ;Saydan;;
c_tyrus_adj_sicilian_arabic           ;        ;Saydan;;
c_tyrus_adj_sanhaja                   ;        ;Saydan;;
c_tyrus_adj_tagelmust                 ;        ;Saydan;;
c_tyrus_adj_tuareg                    ;        ;Saydan;;
c_tyrus_adj_masmuda                   ;        ;Saydan;;
c_tyrus_adj_zanata                    ;        ;Saydan;;
##,Oultrejourdain,,,,,,,,,,,,,;;;;
c_petra_adj_greek                     ;        ;Ailan;;
c_monreal_adj_bedouin_arabic          ;Shoubak ;Shobakian;;
c_monreal_adj_maghreb_arabic          ;Shoubak ;Shobakian;;
c_monreal_adj_levantine_arabic        ;Shoubak ;Shobakian;;
c_monreal_adj_egyptian_arabic         ;Shoubak ;Shobakian;;
c_monreal_adj_andalusian_arabic       ;Shoubak ;Shobakian;;
c_monreal_adj_sicilian_arabic         ;Shoubak ;Shobakian;;
c_monreal_adj_sanhaja                 ;Shoubak ;Shobakian;;
c_monreal_adj_tagelmust               ;Shoubak ;Shobakian;;
c_monreal_adj_tuareg                  ;Shoubak ;Shobakian;;
c_monreal_adj_masmuda                 ;Shoubak ;Shobakian;;
c_monreal_adj_zanata                  ;Shoubak ;Shobakian;;
##,Jaffa-Ascalon,,,,,,,,,,,,,;;;;
c_jaffa_adj_greek                     ;        ;Ioppan;;
c_ibelin_adj_greek                    ;        ;Iamnian;;
c_ibelin_adj                          ;        ;Orlando Bloom!!;;
##,Galilee,,,,,,,,,,,,,;;;;
c_beirut_adj_greek                    ;Berytus ;Berytan;;
c_safed_adj_greek                     ;Banias  ;Panean;;
##,Edessa,,,,,,,,,,,,,;;;;
c_edessa_adj_bedouin_arabic           ;        ;Ruhan;;
c_edessa_adj_maghreb_arabic           ;        ;Ruhan;;
c_edessa_adj_levantine_arabic         ;        ;Ruhan;;
c_edessa_adj_egyptian_arabic          ;        ;Ruhan;;
c_edessa_adj_andalusian_arabic        ;        ;Ruhan;;
c_edessa_adj_sicilian_arabic          ;        ;Ruhan;;
c_edessa_adj_sanhaja                  ;        ;Ruhan;;
c_edessa_adj_tagelmust                ;        ;Ruhan;;
c_edessa_adj_tuareg                   ;        ;Ruhan;;
c_edessa_adj_masmuda                  ;        ;Ruhan;;
c_edessa_adj_zanata                   ;        ;Ruhan;;
c_edessa_adj_oghuz                    ;Urfan   ;Urfan;;
c_edessa_adj_turkmen                  ;Urfan   ;Urfan;;
c_edessa_adj_turkish                  ;Urfan   ;Urfan;;
c_edessa_adj_kurdish                  ;Urfan   ;Rihan;;
c_tell_bashir_adj_oghuz               ;        ;Tilbesaran;;
c_tell_bashir_adj_turkmen             ;        ;Tilbesaran;;
c_tell_bashir_adj_turkish             ;        ;Tilbesaran;;
c_aintab_adj_norman                   ;        ;Hamtaban;;
c_aintab_adj_frankish                 ;        ;Hamtaban;;
c_aintab_adj_bedouin_arabic           ;        ;Ayn Taban;;
c_aintab_adj_maghreb_arabic           ;        ;Ayn Taban;;
c_aintab_adj_levantine_arabic         ;        ;Ayn Taban;;
c_aintab_adj_egyptian_arabic          ;        ;Ayn Taban;;
c_aintab_adj_andalusian_arabic        ;        ;Ayn Taban;;
c_aintab_adj_sicilian_arabic          ;        ;Ayn Taban;;
c_kaisun_adj                          ;        ;Kaisunan;;
c_kaisun_adj_bedouin_arabic           ;        ;Kaisuman;;
c_kaisun_adj_maghreb_arabic           ;        ;Kaisuman;;
c_kaisun_adj_levantine_arabic         ;        ;Kaisuman;;
c_kaisun_adj_egyptian_arabic          ;        ;Kaisuman;;
c_kaisun_adj_andalusian_arabic        ;        ;Kaisuman;;
c_kaisun_adj_sicilian_arabic          ;        ;Kaisuman;;
c_kaisun_adj_greek                    ;        ;Kaisonan;;
##,Antioch,,,,,,,,,,,,,;;;;
c_antiocheia_adj_bedouin_arabic       ;        ;Antakiyan;;
c_antiocheia_adj_maghreb_arabic       ;        ;Antakiyan;;
c_antiocheia_adj_levantine_arabic     ;        ;Antakiyan;;
c_antiocheia_adj_egyptian_arabic      ;        ;Antakiyan;;
c_antiocheia_adj_andalusian_arabic    ;        ;Antakiyan;;
c_antiocheia_adj_sicilian_arabic      ;        ;Antakiyan;;
c_antiocheia_adj_sanhaja              ;        ;Antakiyan;;
c_antiocheia_adj_tagelmust            ;        ;Antakiyan;;
c_antiocheia_adj_tuareg               ;        ;Antakiyan;;
c_antiocheia_adj_masmuda              ;        ;Antakiyan;;
c_antiocheia_adj_zanata               ;        ;Antakiyan;;
c_antiocheia_adj_oghuz                ;        ;Antakiyan;;
c_antiocheia_adj_turkmen              ;        ;Antakiyan;;
c_antiocheia_adj_turkish              ;        ;Antakiyan;;
c_antiocheia_adj_armenian             ;        ;Antiokan;;
c_hazart_adj                          ;        ;Hazartian;;
c_hazart_adj_bedouin_arabic           ;        ;Azazan;;
c_hazart_adj_maghreb_arabic           ;        ;Azazan;;
c_hazart_adj_levantine_arabic         ;        ;Azazan;;
c_hazart_adj_egyptian_arabic          ;        ;Azazan;;
c_hazart_adj_andalusian_arabic        ;        ;Azazan;;
c_hazart_adj_sicilian_arabic          ;        ;Azazan;;
c_saone_adj                           ;        ;Saônan;;
c_saone_adj_greek                     ;Latakian;Laodikeian;;
c_saone_adj_bedouin_arabic            ;Latakian;Ladiqiyan;;
c_saone_adj_maghreb_arabic            ;Latakian;Ladiqiyan;;
c_saone_adj_levantine_arabic          ;Latakian;Ladiqiyan;;
c_saone_adj_egyptian_arabic           ;Latakian;Ladiqiyan;;
c_saone_adj_andalusian_arabic         ;Latakian;Ladiqiyan;;
c_saone_adj_sicilian_arabic           ;Latakian;Ladiqiyan;;
c_archa_adj_greek                     ;Apamea  ;Apameian;;
c_archa_adj_bedouin_arabic            ;Qalaat al-Madiq;Fâmiean;;
c_archa_adj_maghreb_arabic            ;Qalaat al-Madiq;Fâmiean;;
c_archa_adj_levantine_arabic          ;Qalaat al-Madiq;Fâmiean;;
c_archa_adj_egyptian_arabic           ;Qalaat al-Madiq;Fâmiean;;
c_archa_adj_andalusian_arabic         ;Qalaat al-Madiq;Fâmiean;;
c_archa_adj_sicilian_arabic           ;Qalaat al-Madiq;Fâmiean;;
c_archa_adj_frankish                  ;Apamea  ;Apaméan;;
c_archa_adj_norman                    ;Apamea  ;Apaméan;;
##,Tripoli,,,,,,,,,,,,,;;;;
c_tortosa_adj_greek                   ;        ;Antaradan;;
c_tortosa_adj_bedouin_arabic          ;        ;Antartan;;
c_tortosa_adj_maghreb_arabic          ;        ;Antartan;;
c_tortosa_adj_levantine_arabic        ;        ;Antartan;;
c_tortosa_adj_egyptian_arabic         ;        ;Antartan;;
c_tortosa_adj_andalusian_arabic       ;        ;Antartan;;
c_tortosa_adj_sicilian_arabic         ;        ;Antartan;;
c_tortosa_adj_sanhaja                 ;        ;Antartan;;
c_tortosa_adj_tagelmust               ;        ;Antartan;;
c_tortosa_adj_tuareg                  ;        ;Antartan;;
c_tortosa_adj_masmuda                 ;        ;Antartan;;
c_tortosa_adj_zanata                  ;        ;Antartan;;
c_monferrand_adj                      ;        ;Monferrandan;;
c_monferrand_adj_bedouin_arabic       ;        ;Hisn-al Akradan;;
c_monferrand_adj_maghreb_arabic       ;        ;Hisn-al Akradan;;
c_monferrand_adj_levantine_arabic     ;        ;Hisn-al Akradan;;
c_monferrand_adj_egyptian_arabic      ;        ;Hisn-al Akradan;;
