#CODE                                   ;SED2    ;SWMH;OTHER;SED1;VANILLA
#CombatUpdate.csv;;
#India.csv;;
PROV224                                 ;        ;;c_forez;;Forez
PROV225                                 ;        ;;c_macon;;Mâcon
PROV226                                 ;        ;;c_charolais;;Charolais
PROV227                                 ;        ;;c_lyon,Lugdunum,Lougdounon;;Lyon
PROV231                                 ;        ;;c_saluzzo;;Saluzzo
PROV232                                 ;Montferrat;;c_monferrato,Hasta,Asta;;Monferrato
PROV234                                 ;Pavia   ;;c_pavia,Ticinum,Tikinon;;Pavia
PROV238                                 ;        ;;c_valais;;Valais
PROV239                                 ;        ;;c_geneve,Genava,Genoia;;Genève
PROV240                                 ;        ;;c_chalons;;Chalons
PROV241                                 ;        ;;c_neuchatel;;Neuchatel
PROV242                                 ;        ;;c_aargau;;Aargau
PROV243                                 ;Orvieto ;;c_orvieto,Volsinii,Ouolsinion;;Orvieto
PROV245                                 ;        ;;c_schwyz;;Schwyz
PROV247                                 ;        ;;c_chur,Curia;;Chur
PROV250                                 ;Breisgau;;c_breisgau;;Breisgau
PROV251                                 ;Fürstenberg;;c_furstenberg;;Fürstenberg
PROV252                                 ;Ulm     ;;c_ulm;;Ulm
PROV253                                 ;Württemberg;;c_wurttemberg;;Württemberg
PROV254                                 ;        ;;c_wurzburg;;Würzburg
PROV255                                 ;Thuringia;;c_thuringen;;Thüringen
PROV256                                 ;Weimar  ;;c_weimar;;Weimar
PROV257                                 ;Brunswick;;c_braunschweig;;Braunschweig
PROV258                                 ;Lüneburg;;c_luneburg;;Lüneburg
PROV262                                 ;Lübeck  ;;c_lubeck,Lybæk,Lybäck,Liubice,Lubek,Lubeka;;Lübeck
PROV281                                 ;Ångermanland;;c_angermanland;;Ångermanland
PROV286                                 ;Gästrikland;;c_gastrikland,Gestrikland;;Gästrikland
PROV287                                 ;Dalarna ;;c_dalarna,Jernbæraland;;Järnbäraland
PROV289                                 ;Västmanland;;c_vastmanland,Vestmanland;;Västmanland
PROV291                                 ;Åland   ;;c_aland;;Åland
PROV292                                 ;Södermanland;;c_sodermanland,Sødermanland;;Södermanland
PROV293                                 ;Östergötland;;c_ostergotland,Austrgautland,Østergøtland;;Östergötland
PROV295                                 ;Dal     ;;c_dal;;Dal
PROV299                                 ;        ;;c_farah,Prophthasia;;Farrah
PROV300                                 ;Öland   ;;c_oland,Øland;;Öland
PROV301                                 ;Gotland ;;c_gotland,Gautland,Gulland;;Gotland
PROV306                                 ;Rostock ;;c_rostock,Roztok,Rozstoc,Rostoch;;Rostock
PROV307                                 ;Werle   ;;c_werle,Orle;;Werle
PROV309                                 ;Altmark ;;c_altmark;;Altmark
PROV310                                 ;Anhalt  ;;c_anhalt,Chutizi;;Anhalt
PROV312                                 ;Meissen ;;c_meissen,Dalaminza;;Meissen
PROV313                                 ;Bamberg ;;c_bamberg;;Bamberg
PROV314                                 ;Nuremberg;;c_nurnberg;;Nürnberg
PROV315                                 ;Kempten ;;c_kempten,Cambodunum;;Kempten
PROV316                                 ;Tyrol   ;;c_tirol;;Tirol
PROV317                                 ;Trent   ;;c_trent,Tridentum,Tridente;;Trent
PROV318                                 ;Brescia ;;c_brescia,Brixia;;Brescia
PROV319                                 ;Verona  ;;c_verona,Ouerona;;Verona
PROV320                                 ;Cremona ;;c_cremona,Kremone;;Cremona
PROV321                                 ;Parma   ;;c_parma;;Parma
PROV322                                 ;Modena  ;;c_modena,Mutina,Moutine;;Modena
PROV323                                 ;Lucca   ;;c_lucca,Luca,Louka;;Lucca
PROV325                                 ;        ;;c_arborea;;Arborea
PROV326                                 ;Cagliari;;c_cagliari,Caralis,Karalis;;Cagliari
PROV327                                 ;Pisa    ;;c_pisa,Pisae,Pisai;;Pisa
PROV328                                 ;Florence;;c_firenze,Florentia,Phlorentia;;Firenze
PROV329                                 ;Urbino  ;;c_urbino,Urbinium,Ourbinon;;Urbino
PROV330                                 ;Siena   ;;c_siena,Saena;;Siena
PROV334                                 ;Naples  ;;c_napoli,Neapolis;;Napoli
PROV335                                 ;Benevento;;c_benevento,Beneventum,Beneuenton;;Benevento
PROV336                                 ;Salerno ;;c_salerno,Salernon;;Salerno
PROV344                                 ;        ;;c_taranto,Tarentum,Taras;;Taranto
PROV345                                 ;Lecce   ;;c_lecce,Hydruntum,Hydrunton;;Lecce
PROV346                                 ;Bari    ;;c_bari,Barium,Barion;;Bari
PROV349                                 ;Spoleto ;;c_spoleto,Spoletium,Spoletion;;Spoleto
PROV350                                 ;Ancona  ;;c_ancona,Ankon;;Ancona
PROV351                                 ;        ;;c_ravenna,Rhaouenna;;Ravenna
PROV352                                 ;Bologna ;;c_bologna,Bononia;;Bologna
PROV353                                 ;Ferrara ;;c_ferrara,Ferraria;;Ferrara
PROV354                                 ;Mantua  ;;c_mantua,Mantoua;;Mantua
PROV355                                 ;Padua   ;;c_padova,Patavium,Pataouion;;Padua
PROV357                                 ;Treviso ;;c_treviso,Tarvisium,Tarbision;;Treviso
PROV358                                 ;Aquileia;;c_aquileia,Akouileia;;Aquileia
PROV360                                 ;Upper Bavaria;;c_oberbayern;;Oberbayern
PROV361                                 ;Lower Bavaria;;c_niederbayern,Castra Regina;;Niederbayern
PROV365                                 ;        ;;c_brandenburg,Branibór,Braniborz,Brennaburg,Brenna;;Brandenburg
PROV366                                 ;Szczecin;;c_stettin,Štetín,Szczecin,Szczëtno;;Stettin
PROV368                                 ;        ;;c_danzig,Gdansk,Gyddanyzc;;Danzig
PROV388                                 ;        ;;c_karelen;;Karjala
PROV411                                 ;Ingria  ;;c_vodi;;Ingria
PROV433                                 ;Opole   ;;c_opole,Uppeln;;Opole
PROV449                                 ;Austria ;;c_osterreich,Vindobona,Ouindobouna;;Österreich
PROV455                                 ;Styria  ;;c_steiermark;;Steiermark
PROV456                                 ;Carinthia;;c_karnten;;Kärnten
PROV461                                 ;        ;;c_zagreb,Andautonia,Agram,Zágráb,Zagabria;;Zagreb
PROV463                                 ;        ;;c_usora;;Usora
PROV502                                 ;        ;;c_rashka,Rascia,Rashkës;;Rashka
PROV506                                 ;        ;;c_vidin,Bononia,Bodony,Diiu;;Vidin
PROV509                                 ;        ;;c_karvuna,Krounoi,Balçik;;Karvuna
PROV514                                 ;Turnu   ;;c_turnu,Holavnik;;Turnu
PROV515                                 ;Târgoviste;;c_tirgoviste;;Tirgoviste
PROV516                                 ;Drobeta-Turnu Severin;;c_severin,Szörényvár;;Severin
PROV521                                 ;        ;;c_csanad,Tschanad,Cenad,Chanad,Chanád,Morisena;;Csanad
PROV526                                 ;Cieszyn ;;c_cieszyn,Teschen;;Cieszyn
PROV529                                 ;Plock   ;;c_plock;;Plock
PROV535                                 ;        ;;c_vladimir_volynsky;;Vladimir Volynsky
PROV560                                 ;Chersonesus;;c_cherson,Gothia Maritima,Cherson,Korsun;;Cherson
PROV561                                 ;Feodosia;;c_theodosia,Sudaq,Kefe,Cafà,Caffa,Kaffa;;Theodosia
PROV600                                 ;Abkhazia;;c_abkhazia;;Abkhazia
PROV601                                 ;Imereti ;;c_imeretia;;Imeretia
PROV649                                 ;Basra   ;;c_basra;;Basra
PROV650                                 ;Kuwait  ;;c_kuwait;;Kuwait
PROV651                                 ;Damman  ;;c_damman;;Damman
PROV652                                 ;Al-Ahsa ;;c_al_hasa;;Al Hasa
PROV653                                 ;Bahrain ;;c_bahrein;;Bahrein
PROV655                                 ;Kufa    ;;c_kufa;;Kufa
PROV656                                 ;Tigris  ;;c_tigris;;Tigris
PROV657                                 ;Lorestan;;c_luristan;;Luristan
PROV667                                 ;Tabriz  ;;c_tabriz;;Tabriz
PROV668                                 ;Shirvan ;;c_shirvan;;Shirvan
PROV669                                 ;Shamakhi;;c_shemakha;;Shemakha
PROV670                                 ;Azerbaijan;;c_azerbaijan;;Azerbaijan
PROV671                                 ;Syunik  ;;c_suenik,Sünik,Siwnik;;Suenik
PROV672                                 ;Dvin    ;;c_dwin,Doúbios,Erivan,Dabil;;Dwin
PROV673                                 ;Caucasian Albania;;c_albania;;Albania
PROV674                                 ;Derbent ;;c_derbent;;Derbent
PROV676                                 ;Kakheti ;;c_kakheti;;Kakheti
PROV677                                 ;Guria   ;;c_guria;;Guria
PROV678                                 ;Trabzon ;;c_trapezous,Trabzun,Trapizon,T'rap'izoni,Trébizonde,Trebisonda;;Trapezous
PROV679                                 ;Kartli  ;;c_kartli;;Kartli
PROV680                                 ;Tao     ;;c_tao;;Tao
PROV681                                 ;Ani     ;;c_ani,Anion,Anisi,Anî;;Ani
PROV682                                 ;Vaspurakan;;c_vaspurakan,Vaasprakania,Van,Wan;;Vaspurakan
PROV683                                 ;Amida   ;;c_amida,Tigranakert,Diyar-i Bekr,Âmid,Amed;;Amida
PROV684                                 ;Nusaybin;;c_nisibin,Barqa'id;;Nisibin
PROV685                                 ;Kurdistan;;c_kurdistan;;Kurdistan
PROV686                                 ;Urmia   ;;c_oromieh,Vormi,Ourmia,Urmiyah,Urmiye,Urmê;;Oromieh
PROV687                                 ;Kirkuk  ;;c_kirkuk,Corcura,Korkyra;;Kirkuk
PROV688                                 ;Kermanshah;;c_kermanshah;;Kermanshah
PROV690                                 ;Amarah  ;;c_al_amarah;;Al Amarah
PROV691                                 ;Nasiriyah;;c_al_nasiryah;;Al Nasiryah
PROV692                                 ;Najaf   ;;c_al_nadjaf;;Al Nadjaf
PROV693                                 ;Baghdad ;;c_baghdad,Ctesiphon,Ktesiphon;;Baghdad
PROV694                                 ;Karbala ;;c_karbala;;Karbala
PROV695                                 ;Deir ez-Zor;;c_deir,Anatha;;Deir
PROV697                                 ;Mosul   ;;c_mosul,Mepsila;;Mosul
PROV698                                 ;Upper Mesopotamia;;c_al_jazira;;Al Jazira
PROV699                                 ;Edessa  ;;c_edessa,Ar-Ruha,Urfa,Riha;;Edessa
PROV700                                 ;Birecik ;;c_bira;;Bira
PROV706                                 ;Shebinkarahisar;;c_koloneia,Šebin Kara Hisar,Kogoniya;;Koloneia
PROV707                                 ;Malatya ;;c_melitene,Malat'ya,Malatiya,Melitena,Meletî;;Melitene
PROV710                                 ;Jabal Bishri;;c_al_bichri,Circesium,Kirkesion;;Al Bichri
